customerID,gender,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
5387-ASZNZ,Female,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),700 INR,No
4827-LTQRJ,Female,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1200 INR,No
9659-ZTWSM,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1100 INR,No
8631-NBHFZ,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),800 INR,No
2632-UCGVD,Male,Yes,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1100 INR,No
6425-YQLLO,Female,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,Yes
8166-ZZTFS,Female,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),900 INR,Yes
0786-IVLAW,Female,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1100 INR,No
6723-WSNTY,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,No
9835-ZIITK,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1200 INR,Yes
5553-AOINX,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1100 INR,No
0201-MIBOL,Female,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1100 INR,No
4868-AADLV,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1200 INR,No
7632-MNYOY,Male,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1200 INR,Yes
8444-WRIDW,Female,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),900 INR,Yes
8587-XYZSF,Male,No,No,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),600 INR,No
4111-BNXIF,Female,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,600 INR,No
5174-ITUMV,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1100 INR,No
3199-NPKCN,Female,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1200 INR,No
0379-DJQHR,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),900 INR,No
9742-XOKTS,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,900 INR,No
9359-UGBTK,Female,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),800 INR,No
3022-BEXHZ,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1200 INR,No
4102-HLENU,Female,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,700 INR,No
9350-VLHMB,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),900 INR,No
9972-EWRJS,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),200 INR,No
3092-IGHWF,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,900 INR,No
3813-DHBBB,Male,Yes,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),600 INR,No
3768-VHXQO,Male,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
6695-FRVEC,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),700 INR,No
8466-PZBLH,Male,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1100 INR,No
9993-LHIEB,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,700 INR,No
0266-CLZKZ,Female,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1100 INR,No
7694-VLBWQ,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,1100 INR,No
6481-OGDOO,Male,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),1000 INR,No
3392-EHMNK,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),1000 INR,No
8311-UEUAB,Female,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,800 INR,No
2626-VEEWG,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),200 INR,No
2659-VXMWZ,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1200 INR,Yes
8069-RHUXK,Female,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),400 INR,No
8402-EIVQS,Male,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,No
5067-WJEUN,Male,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),600 INR,No
9251-WNSOD,Female,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,800 INR,No
2143-LJULT,Female,Yes,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),300 INR,No
3200-MNQTF,Male,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),800 INR,No
5397-NSKQG,Male,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),600 INR,No
3351-NQLDI,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),1000 INR,Yes
2323-ARSVR,Male,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1200 INR,No
3470-OBUET,Female,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),800 INR,No
0397-ZXWQF,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
6651-RLGGM,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,300 INR,No
4702-HDRKD,Male,No,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),500 INR,No
6465-GSRCL,Female,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1100 INR,No
7197-VOJMM,Male,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),700 INR,No
0436-TWFFZ,Female,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,900 INR,No
0795-GMVQO,Male,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),1100 INR,No
1150-WFARN,Female,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1100 INR,No
6352-GIGGQ,Male,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),900 INR,No
2773-OVBPK,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1200 INR,No
8849-PRIQJ,Female,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1100 INR,No
5196-WPYOW,Male,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,700 INR,No
5055-BRMNE,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),1100 INR,No
2969-VAPYH,Female,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),700 INR,No
6980-CDGFC,Female,Yes,No,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),300 INR,No
3873-WOSBC,Male,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
1945-XISKS,Female,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,200 INR,No
4355-HBJHH,Male,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,800 INR,Yes
1240-HCBOH,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,300 INR,No
3884-UEBXB,Female,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),400 INR,No
6729-FZWSY,Male,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,200 INR,No
6857-TKDJV,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
1360-XFJMR,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,No
9402-ROUMJ,Female,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),1100 INR,No
7159-NOKYQ,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,1000 INR,No
8199-ZLLSA,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1200 INR,No
5696-CEIQJ,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1100 INR,No
2990-OGYTD,Female,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),900 INR,No
7167-PCEYD,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,200 INR,No
6625-IUTTT,Male,No,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),700 INR,No
6736-DHUQI,Female,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),900 INR,No
3896-RCYYE,Female,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),600 INR,No
5010-IPEAQ,Female,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),600 INR,No
9053-JZFKV,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1200 INR,Yes
3967-VQOGC,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,300 INR,No
4129-LYCOI,Female,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1100 INR,No
9610-WCESF,Male,No,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,500 INR,No
6332-FBZRI,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),700 INR,No
0254-WWRKD,Female,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),600 INR,No
4753-PADAS,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1100 INR,No
8561-NMTBD,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1200 INR,No
7558-IMLMT,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,300 INR,No
8441-SHIPE,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),300 INR,No
7964-ZRKKG,Male,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),900 INR,No
5146-YYFRZ,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),200 INR,No
5996-EBTKM,Female,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),700 INR,No
0052-YNYOT,Female,No,No,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,300 INR,No
0639-TSIQW,Female,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1100 INR,Yes
1060-ENTOF,Female,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),1100 INR,No
2452-KDRRH,Male,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1100 INR,No
7923-IYJWY,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1200 INR,No
4176-RELJR,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
5897-ZYEKH,Female,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,1100 INR,No
1167-OYZJF,Female,Yes,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),300 INR,No
6173-GOLSU,Male,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1000 INR,No
3740-RLMVT,Male,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),700 INR,No
0248-PGHBZ,Female,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),1000 INR,No
4199-QHJNM,Male,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1100 INR,No
9943-VSZUV,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,800 INR,No
4833-QTJNO,Male,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),900 INR,No
7872-RDDLZ,Female,No,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,600 INR,No
6734-FQAJX,Male,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1100 INR,No
5481-NTDOH,Female,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,No
2451-YMUXS,Male,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),700 INR,No
3192-NQECA,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1100 INR,Yes
9577-WJVCQ,Female,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,600 INR,No
8181-YHCMF,Female,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),700 INR,No
4322-RCYMT,Male,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),800 INR,Yes
2088-IEBAU,Female,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,900 INR,No
3067-SVMTC,Female,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),600 INR,No
6152-ONASV,Female,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),600 INR,No
2077-DDHJK,Female,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),800 INR,No
9574-BOSMD,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
8100-PNJMH,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),900 INR,No
3442-ZHHCC,Male,No,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),800 INR,No
7695-PKLCZ,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
0862-PRCBS,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1100 INR,No
6445-TNRXS,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1200 INR,No
8819-WFGGJ,Male,Yes,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),600 INR,No
3766-EJLFL,Female,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1100 INR,No
3533-UVMOM,Male,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),800 INR,No
8883-ANODQ,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),900 INR,No
3500-NSDOA,Male,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),800 INR,No
8932-CZHRQ,Male,No,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),800 INR,No
5848-FHRFC,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
2007-QVGAW,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),200 INR,No
1568-LJSZU,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1000 INR,No
3638-VBZTA,Male,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),900 INR,No
2560-WBWXF,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),300 INR,No
4304-TSPVK,Female,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1200 INR,No
3893-JRNFS,Male,No,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),400 INR,No
1032-MAELW,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,800 INR,No
5472-CVMDX,Female,No,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,400 INR,No
6484-LATFU,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,300 INR,No
7225-IILWY,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,300 INR,No
2181-TIDSV,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),200 INR,No
1930-QPBVZ,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),1000 INR,No
5220-AGAAX,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),300 INR,No
5795-KTGUD,Female,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1200 INR,No
5680-LQOGP,Female,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),900 INR,No
3889-VWBID,Male,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),900 INR,No
3696-DFHHB,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
6869-FGJJC,Male,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),800 INR,No
2378-YIZKA,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),900 INR,No
4282-MSACW,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1200 INR,No
8690-ZVLCL,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),900 INR,No
8871-JLMHM,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),1000 INR,No
2696-RZVZW,Male,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
1642-HMARX,Female,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1000 INR,No
1625-JAIIY,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,900 INR,Yes
3678-MNGZX,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),200 INR,No
6999-CHVCF,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),1100 INR,No
4227-OJHAL,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),800 INR,No
1099-BTKWT,Female,Yes,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,600 INR,No
5989-AXPUC,Female,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1200 INR,No
3274-NSDWE,Female,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),200 INR,No
2632-IVXVF,Female,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1200 INR,No
9140-CZQZZ,Female,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),800 INR,No
9938-TKDGL,Male,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1000 INR,No
1209-VFFOC,Male,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,600 INR,No
5153-LXKDT,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1200 INR,No
2200-DSAAL,Female,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,900 INR,No
7691-XVTZH,Female,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),900 INR,No
7821-DPRQE,Male,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,No
1619-YWUBB,Female,Yes,No,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),300 INR,No
9541-ZPSEA,Male,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),900 INR,No
8375-KVTHK,Male,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,1100 INR,No
2211-RMNHO,Female,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),900 INR,No
2072-ZVJJX,Male,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
6094-ZIVKX,Female,No,No,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),600 INR,No
0361-HJRDX,Female,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),700 INR,No
7570-WELNY,Female,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),900 INR,No
2056-EVGZL,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1100 INR,No
1334-PDUKM,Female,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),900 INR,No
3563-SVYLG,Male,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),700 INR,No
2137-DQMEV,Male,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,500 INR,No
5271-YNWVR,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1200 INR,Yes
3301-VKTGC,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),900 INR,No
8756-RDDLT,Female,No,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,500 INR,No
4250-ZBWLV,Male,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,1100 INR,No
9625-QNLUX,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1100 INR,No
2868-LLSKM,Female,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),900 INR,No
4378-MYPGO,Male,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1100 INR,No
1936-UAFEH,Female,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),1200 INR,No
6258-PVZWJ,Male,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1000 INR,No
3118-UHVVQ,Female,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
2256-YLYLP,Male,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),800 INR,No
6500-JVEGC,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),1100 INR,No
6369-MCAKO,Female,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),900 INR,No
2898-MRKPI,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),1100 INR,No
9281-CEDRU,Female,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),700 INR,No
